wallet_address,amount_ui
FpDW1odCeW6jhqafk22jY7XajX3bahfiGhoYYXH53GsG,0.662134
7zujqoQsFic14ncDYhBSVGvDnqc94rE49c1ZJCHvAtiW,0.588211
3bv1ChH4M3NSYtXuCc5Rk13wGbAHnv42e9bGdfHzhed3,0.568048
GvFz1LLS1KFBx8Errr6omLHyMbDueEvNyqDN1y7kymm6,0.5
ASPrJpTBiu5P9FSxPueYkd6znba4Dpz7t8D7tgYRb9E1,0.40077
AQ3MK4mf4i4r3G9rkbAvfoxGP6eZ7yscuiy5Syyuq27U,0.330758
DdvUyfiu3c9kFcovNMzymMwaJZG8YSR64aW7zRVEpkKC,0.180322
2MSUzqLFVHBhNMrTobyeaumDnCoHuMLHtnzGf4RXB6wz,0.178974
89vuY7vy9vrVvWV1tSDuPkiSZ4FbRgtZdRix1XbAATsF,0.177689
8AfYMmbC6YAyNLA5ENiWDWAkVepnPhPh5rXXZFsgGpV7,0.16991
9EsrZj1nCioGtc7ruwu9PEGEXPTuf83kGZCntnPN4K8j,0.168491
GQEZDiygN1Ric4po2zCSs42kfr6SeBL6Pz1G4DENVWyA,0.156007
94rdnkF8EnkMnvQRygkv4iT2H66QTm6DZndtngZK7vEx,0.150523
EEDh5YwaF5UT25XFB631KTsNpcX3kVoHh6p2hZTareet,0.148745
6fn8LJ19v8ZA251mJTHpngbeBiHQ3BCNZmdnotx3rQw7,0.148211
JD8kdMZjYpzn5wPFkmforcM7YmLZEf85ZH9escXFqwsC,0.146473
Bk5LybxWHWhtmdQ4mZj9Lw6sp1Wszhn9k8fFBSqKUkHX,0.145808
9f1guDY7uDUW3Vqmq6KPN3ndc6WiVo8p8Dmo3VWViYV9,0.133992
DoVRDyYEvnfuwS3QZ35dYFiU8vVghTKnfAfgPzt4NjSN,0.12514
J7GR6XoJfCPwZumW9xZ1nbWkyaq1oYSQuSVmCdBTx6Nf,0.072023
216pQmpDec6Vw96Ydtqu3gopbbmZsWd2sih4qXPYoaGR,0.071533
HoFcvRPsgCcqNmG9Puiqz5ucRRBMUVzYth5MMY4xqa6x,0.06165
4erFcFrAxA8EG355ZodXdrqZzxoB3qAszekGfSLmrbmW,0.052502
25zVKLVaaAZMwAKzRWyuxp6gRfsVhQEMdxfefAKqnVzr,0.05
5RFniC9J9ZnUraHvARmLbqyuz4qCbTQ1qXvqqXB2Mvy5,0.033614
C882fbmUpoBuYjwzcbhoqyfbVJvZPx4hah4drrwQ3KQ3,0.027328
65iQW99CrxmmBT4G28LpQPSqEm4KiqCSL49XwdaTwNf7,0.023385
2X3MciZU5Shc7cujUtb9ohyxtKJbnPwQnUPnwx7tso2t,0.017754
2dEMV9PsJGgWNDvqzc4oLzjUV57LNiqdcYzFGphnjDfu,0.016833
9WLxD3H7MSrYvTtT28tgWDBiqmiJL9viq2SbUoSTBbPP,0.014262
C5aTHzs4tLFGLnFC8Sd1Ntyb8D744WDf3n2qJbxQpbE7,0.010861
2JQcxmoLME4kzXLLy96URiDAMVfvS1b6iLmXVM2hiRHc,0.010839
FizZ7cHkb9GZmpMM9UoGGJupi6NbnFnn1TtmDsvxXcLV,0.005718
7giA1zjG42mkWtRsBA7oE4V1Afu32a8jz4DB654YNom6,0.003838
CTBAS56r9YtwY2ahfPUFTfyBBe4Nj3WzYJmCqevu9Lyo,0.003734
13qcF12UPBy65wnYes2Eh5mjcyznyxbkgHS2ssg5JJ5S,0.002954
9ss9fyVNxveVRzc3xL12cgLLxeFZELPvPYYZsdaTMaTA,0.002287
8KcV6iC9LkoHddLWLzUtPcnL7ASpW3UBGdi79e1QPx9n,0.002164
FAW5Eo5WSsXcvwKcg2c51jq4VexCHZbCwLMumwdR7Ze,0.002
CT8q6CuBuxej1ztvGCRb3dEoyfdfaS3RBcizUdFCuRhB,0.001947
3sQHjHaYX2W2xK3cgdCvUg2VzXKuoXAwugdz9U1h2oS4,0.001686
9aLFTaA5J6H1knWq6HSkWPo92J2yHfkePVEkZ1nHKcX7,0.001338
eut82EM5LKY7tTPqmWRaZqY5Tvsj5p4v4Vv9jv2qw18,0.000764
BDfWUTnJ4SnNX6jfPgtAAnyzkANSSnwZKkxCSdvtn5iR,0.000686
GEY7wRBG1L6YNm3p1LgUDVmNmNcR1n3zthJmQGr6kHTd,0.000624
7Jw9CADBTdqQUR3xRrrKHygAiHXfScFHN5D6rwiUDsHh,0.00042
joKX6SYGXxfajQG2VbyVjnXpFprUwyELeSAFcNcqkhH,0.000397
9zLYYeKpQPSGZ8KiftQJR2xUafPF6x1UHCyef3i6ezPh,0.000385
GdzZBHinrwmKHYZ8MSryP6yXbckYUX6fqXbTY4Tdu9ma,0.000322
EgJUNskyQ3JMdvLu9eCmbSuA62NsfQkSksVsYhz1A3JF,0.000232
7imnGYfCovXjMWKdbQvETFVMe72MQDX4S5zW4GFxMJME,0.000151
6qp2cDjzULdGJWyRkvUSgvVQtqw9m31k5SH6sfJgCZiE,8.2e-05
FpXPFeCSp43SeppuPw76CsLZXvXKhaXqUEWpw9Eh4AD8,8e-05
HF5gMyAZz7nHff4N58oBqVzPJefmmVeqwam5ng9dTDfo,7.8e-05
3bEBfWdNm1bax4pxuShfT2UMWmfksG7UMjqukb7rw2og,7.7e-05
DU8tVzJaJp5AEyEvZBEub7wE5cjU4mryqQ75YZ9xNJ3i,6e-05
G4gtyXenVnrdhxkFr7sk3gtxCPVaUYqZrVDtvGFVMUok,4.6e-05
4vAqkstzmguHUHPCXBfsR1TYbdfdzbEom4tQiGpqgZbM,3.6e-05
2MKB7f8YQyjNjcvuz3uVNcFcj6Q1DE5EqQyPGszBFhcn,3.1e-05
2Lx3GV1cDyj3WzuPyFgqvdR3bEozzc9m36hsDiiwFjLL,2.9e-05
BmWdi2H2BAnthAWuSTdrhxzS8UU54cKoGLL7gQhmEuc1,2.5e-05
E3kUpc5XRAxhjPyP8wQNQ4qQ1W1bX5pLP2crgftbMhva,2e-05
EjWBrhPapQzjKtNkCXg2j62wfqHpaF9zQYYPgJcBEGam,1.4e-05
EtFC8XjDTNWdTcdoQMepbm3gcZDBWwNGLrCTApVSnk7x,9e-06
7ZQ5jCk8zrLAbvCwREB6kMv3zivr6hV4RTZAJnjkVic2,9e-06
2fge3gEChrur8F7NLxQu3UrxZ8zJ7QQKB7fFUsuqCS6m,9e-06
5ozUU8Xq3ZertbNKbvya7MoFUkUkJDSGApYWhJ9cy92L,9e-06
GY2adZMQR6AjCYUphV2wXiMxqLsxC1xtxhrCRr3Qswdh,9e-06
STEkYz734DZpGgYmRFbGZxXohfE7gGx3bGBRqA8n8Wr,9e-06
B4HRhktdeZok29WGnEozrXNCMddZSqPiGsQfBXD1t2BE,9e-06
97MdbGvyubiZsR21EAxF6CgmAzjCPpXtKuqHec2PonSx,9e-06
3AiSHyuKRqBgDv9J3uk5bm5TTSaYzkPCdoay85qAwqPv,9e-06
3mXWhwgbKs1Ysv6jLL9RyG9k5AnTMdd24Dyu4uknPhgw,8e-06
CYVS2h3HK48eP2LbtiNPfvByg25guETcj2meWS31yumW,8e-06
9t9CaBWM12ksJPKRPZCopH6mLm7RCDSnWeWSrmkm3QER,8e-06
HdARjHjWmYjRZjibGP6X77dt9ofpr6h8mZxXM4Swix3L,8e-06
3vQkEH4TvC7CUaGX8AWDGJuNAVHReXVQxqd4KUSbEPQR,8e-06
a8jFGP9Ttffd1qGf3h4QmxJGnXAB3SeoHnLEggmDynt,8e-06
AvsmoEKfXDvwpVbNaxTk3NP2smMdjJjvEFD5QLFckGxP,8e-06
3V9PTM2TTXgrLGTtTXTXytWQMgCu22LfQJnkzi8vy3Rm,7e-06
BcEarcAEeJ6QACF98qwYCTHUEDMNTZirmP33ihfZKS8r,7e-06
F2VHcbR21DnGoYq8kF5FsM6FZxdHSmsFuBCq5WcN2xHL,6e-06
D25syd8toy8sK8gTDEnLMjUSzMsXrK7v7jewtxmN6VTr,6e-06
431xet9CSscJ4fuDDPchTotNpMxu6xTUC4zku8YzkEjW,6e-06
A2sxZM7nGUdD3DPVwV2WJo7edYxgFovmQba2wzyESyNs,6e-06
8LFaoKkYyPK4EoREoCjcxvRDnQpq9YCCeBCT1adbyjkq,6e-06
22599ntevwVJqEUzj2aHGuYRQrsroPixGNSLyhMSioKa,6e-06
AVjT9sJb4DeZskA59AcHWTdCg5gNnh8wsGxwEMNXxDw5,6e-06
H6vxkdrgPfTe1e1GuR8LAQbEcKkR7ozJv27VX5AJzWFz,5e-06
BFroFhJe8H6ftLyDCjJWmVMgXA7UU71bzcCaZUxs4EdA,5e-06
5xUSqaMhucTsgMwhh5Em1NQQEeoytZ7YMR62TJQFouTG,5e-06
GQsuqPuMSFHxNNhp6xDYZr3WcCTQRhSo3rcJdVC8XzdQ,5e-06
J4XH1chYb4urG1FWx4pid4XqdAMJPvX3wHxib8RsFyW8,5e-06
5WfW7eoZ8AVjjBFb1qUh3YefnEyMjx5doZjMmSTQzbZE,5e-06
GhxndHo7UJueQLgwKi9Aq774TDfiZZFGggsWhMbBcCgW,5e-06
D1Cm1fgNjcVYFPjPgRVJFz53TTUQaKKvPiv17EXvsR9k,5e-06
63zqqa6scxxBtvGh9gxM4RuJm7EK3wgHbmm6AzRdbuGX,5e-06
239VDRMXmwKo6NejX3vqWcu9gDcYXrXQ3ux5bPyVtV4j,4e-06
FmiaUkgrUGPh1ug4koxrbcyezoLrvawEueNkGjRu3i4C,4e-06
6WWKuShSgrpnuEMGU7fGJBGrB9xcoe6G2jeGzbZPaGLc,4e-06
hNkLGMmrrTxjVsvjPtZZxLbE3eUsvomaMqoM5UbQuzA,4e-06
2BCUKqBShUopEF2iAcdnAWkxNhxBhUvNL8Rd87KHaYUX,4e-06
BQrvnTSGksaXeCTzthMzskZoJUVATQwtwPsGuP21Gxiq,4e-06
GbwBFmge1HaJvDudCtYFrXX6Cp5Y3gmY4NhWq23M4VSb,4e-06
GgK66bvFgagfqeLD2dZpU7JWPJeq2gVGDX8Qt6HTieMS,4e-06
GneHA921iYLMFHPD77HGCyD4URahJKtc8LqavNM9iSNY,4e-06
2VE8GZn446yKFNvXtAa5h7PEQDYVHrNqkdMa6s6kKN5m,4e-06
GzekLZxxZfdhGhBqdTdyFTSPAuoNSnuPpGvRsKwcV5gz,3e-06
8m5DczCGMU75BHNUutD9nngJyrrMyRu47ibizJnH2iBj,3e-06
9w75t4aKeSZvNYmUKgxHwmAaq6VvHxEjxkg5fchpmwwS,3e-06
DWyUsAuHX9whS1Wmm4STieWCtozj2y4WVcaWdD2PXW4t,3e-06
Atv7HUcGCe4PoWJyavg3Rf3EARvEB8APrxjqSSuvru7K,3e-06
9KWuDhNTKStnXtS8oQW3wp4ucrfTvnKM3fh4GoPZfFXS,3e-06
8yTxNuLKoUb6dPYpQU7zQ7XtP4pqKrRLzQbYuUgdbGff,3e-06
6tyu2eZtWbp81TZBZAa3WGfBTt1ZWugvAcG3tjgfDhe,3e-06
3yuP1AvkN6ajg4BUpvmwvjA7Co1NJ9e5u22a6hZk71Ld,3e-06
FPsXi7wRzrJFT4EaTH9stDg98hmQPZAXwABD33ZFioFA,2e-06
Gk9A21pUg6A8iF2Gdwqzf7JeeKatv2gADFPTzQzb6KAP,2e-06
4gRYPg5AqAohCBjWAvFt6K6AP1LkXaG71o8spt5DfEZZ,2e-06
9AfGiPGcgsxLYay1Jb4EKV5Fmd1bmvFCbrnEaHygJoeZ,2e-06
Hw9EZ9CxrosAis6aP7xrqGhBV5jFJG7mbrnNXbWShdyJ,2e-06
4ZLfcKf7FMNDfapCxATcRQ8G8YDo5imyjpbXaCSgyyG2,1e-06
BEuLCDKa6SMq6S8zn9nVVGiHEK6DeRKb8xDP9LKShfC4,1e-06
4nQ5rYrt1ngwBXcR4mcyFi1gz7SxaeeSPrAe2yP2CqFj,1e-06
73MWS6U1RtepHbbNprhLbKiLaLHjezwpokKE2YbH6Sjg,1e-06
9pNCAa2mBnmY5sAi14AniVUDGxCqc9J9FqQ59dU6oRPu,1e-06
99CE8noARKJxdLiRbof1kontc9cKREGdPfmHmb3sVwca,1e-06
DVyN3VBNwMEUpGvQVweWxfmmcKNxZ8eveUjCPDS6vsvK,1e-06
BKRjg7X9pjZBkzWKxHupteRBRybCJEgsvrRQpTYPGfAM,1e-06
4ojKaFmt6FSddPYGUF8hsMxJNMhZ9QR8F68tfve865Xo,1e-06
AdMHm6PefFuofCUBbSdfK8tCpVeAKw7eiEjZFTEJ1W1h,23583714.528415
DPkKDMUcejSw9ujysGFciE5FLzMXQQeWEXPmtCo7fknX,21699433.519444
Ap7PwWv6KavdzuPRvatMfciaZxoLx4Eb7gzgGUMwQb8k,12352941.862324
A4Ev1JSqT7GBkPVkPJCvs7cYsdMvd9P9YcF68DfXThWH,2336195.604926
3uBRU7wqnskWUohpgLPhcyRoCKjALHb1LrYd4SXEduNU,2283488.087515
BQR7HkYWEiWT3pz72rmJsBtbgnVFEFbafxzpUgcUncNp,2213874.724791
HyeBAKwaKBsW5sw7C4XsmcE8BojRt2Tds27EekHwePsf,2213379.815532
6py5S6qeL8X2QZtA2zchuDjBCPazv6eWQwHeL1eQPzQL,1959586.494468
4SYVNSMgTVZy7SjAQZ5UKvtZBxNkR6dtaMoZy5bdeTbA,1521164.632287
FX6HXThci5NwyxfK68bJGJR1dcQSpPx4yQJ7xLibQqoT,1514364.25623
EduDp3RRTWLY1Pq5TWGoPKxf6ZvfonFQhCUAXwiiYGra,1439211.579056
71FwSZGCGBMuMKZV2DfLho37VSQHuLjv3wY3bYyXUCPw,1359491.054279
3hwBuZeEnY8oLiVdT27a8XgzGy97LHxEZeF1KWxN7mjw,1259577.847985
HnEyCupViTJptMcQ7pVmQ2TSYUXzsrjnNFgK9Cd84fYi,1100559.981029
BVET9wYzqNFeC3SYG7kkesp9ng1naCNtVxMJNEdCfzDz,1066018.864969
ACDFEzh9zdzV69DFBH4DZNM3eV32sfeavH7HWEnJGzaY,1061337.124048
4UoKMKUgDCrPP6ghvfx7obkU6oDSDz2vr8bMoL9EDEAN,954432.434783
HKSHm3DjhgAKcWck1XBEqeMB834M5t3jZBYHbMhatzVq,931197.514202
AoyjnNFaLnBjqKwnJzMHAuFKpkGh2cE13TKpkwbtpbXu,919065.721243
4MUBErSgBWXY3htkjSFQZf2pP85As7ee4uzZ3xmygjMB,874274.235037
6XTsjmxH7Hn2HiZC3L4x662Tym7T12H9oB1zzqvKRTFb,793625.736027
CBPfaufG8PCbB9koWYace4apYS9Xr5Ev5bp2QE7gYCFv,752682.952464
DrtyAePim97HNjiveRVgcvScAEM9FTb7jWpUFMG1LRSv,746416.009046
8RgZ25M4k6UyuUcmDmZduLYmAfRRMZMevyzMeiRWPJHK,727754.033977
9iXC8UchGo3dYWr5gRxJan983vAw3qTSbh7amjNT64bb,724309.66349
51HNoicbZBMMBxuHGMKrXh13j7tPorxXaA4C22Kmxtcr,718273.839911
3YR1tLkA3CTjAdqBro7McxJ3bTxuz3VFPd2tX1Xri6BB,694147.846707
8WhCKMCPXeRdNxTJadYBxVocqSnvENC2nt9ynB2ogy4h,688755.239848
6kE7rmzofEprhiaBhXhTYkaaVCA9v483UNvG3TihEudL,667821.439494
B8veqDezZbGQYopvqs4BxaTY3XZmoZGSu1yL3McRHMbt,643676.034361
5XNU9dgXmmBRVN2ob84XTmfjycUfLjFJZJUx8wJrbUkg,577541.199615
DyuF8LqBFmG5m5wxbuaKSHxYBXdFvc3sNcjHCuJH5yYd,553306.455047
45ivqRQL8kdAg8ZeTsJpnxLLfqny1y62CiL7JUYZLCsZ,547023.390462
BfmRHE2X3XTSfddRRE5GrDH2ybDPB7WYhAktHNbMYpLA,535516.56316
7QKHgjgLBpuWETT6ZRJEBy4e5rnNfcrJJQ5j993Cbhn2,430677.294026
Gh2Ciwn7TDvDm8AiZo4FsFnjk978t11QGCYhm2AzsK9o,417802.68311
6PVBbxAyw1x7y1X6QPD64L71maFTUtggD8ncSBdWhAz3,414567.455925
7BdDgPdhnQrJM4niRbJ8zpo94usQp25BVra74oHDijtp,372225.014674
AX98mrsbHePi4rxZBzkcQ5fZSUoKiuuAT15ZcZDiAznH,327031.329997
AB2uv5M8DjUU8Wo8m9hREx6QFRKXc8nNUsLyKbhVzpxH,311441.810729
DbeMDEu3mPRMqmsatxB7ywQxxtDjKPZ5NE9fRsa1BHpE,310832.220986
7jZfomH3MGgvZUi5PDq6sSeVq3FzxXTPPwK4mNp93LjK,283840.72765
2GwPxgcnnzwUMdYau6LK5E28seobtBw4qnTAyhSSdmt9,267366.994477
HB8VNLx4T8iBZZosiahHyMEMmeviVHoJ7A9RMn1mFHij,264186.244381
9Cn33TjgPSpjPCqUYKzNjEQUm51y3viqL7u7bxsrCTph,242090.618188
8LtWDKFkFViwm4eNZV7jv889hSXSxKYdzs2c6gYj48RD,237683.505824
4H7BodDun7ucJkDZFjYn8vVB8hLLw36McKtRJ9dQcJ53,233286.946906
JaEjKvcUdft4NuZe7bxQw6qKefMLFQAZNkZfdrxHq83,225000.0
266z7adWhbrbNccnc6z2txM3Xbr7vxZMthhWyEDn2Q26,195963.450554
82V1uYjoSp6nRqTF48A8SumKghUptt2aLjt2LUzirXSg,191858.57954
A6sgSXLtjvoFgoPBPXZFBJJdM4gCz3eTTnhtW26oeLKN,183614.226463
4jVLqFxuGBb3RK8vwMxbn4n3sSCPS7noextdhBwbDVpV,176830.445128
Fo9bdPGZooSBHwp6jGSzReMb7CjE8nvcXKzNCx6h3TZQ,164609.193896
Ea5dG1hwAdLuNk3Xryb2SWYYVWbBuUY3qbhqDgGqw3jz,151590.102197
A5epDQgyJApNwtdedNigoyS3WBrqV6tq9PJb4iWQ54FK,140000.0
6UnWB62sf4BYnwJkordQp7RH9geTSqa4uEXLGzqp8TrU,140000.0
5c1UWQDHmCdcfVdXhKYPSuzr8b8spA6XV9vL5mGRefrj,133303.32235
CkgpXtEyZCRF5aRZQMaB8AGXtnCcfxbL1qNkEjWuetNd,116168.780176
Dc41pW7u5zHQdJyLA1ZH1VvKkGTGryebHg3bh3gEKKpF,115166.508835
EJsG6ywPoDG3yChg5kXHXUWaefNuDgytwKSsFmMyWxmT,100000.0
5rjoNSFB8vTQccYi81R9MK9LdYrTgnaFxpwFFL2vwHXe,84220.000402
bP5CLvjoLRLhKjhtP1WZgG7bAcMEj1eckh8HwDFXCPf,83707.484847
6t6JCRitxPYDG6UZm41Sz1UNWozYHcKuyKEdNiFJhBpD,81877.961861
FeRNb8t8VyuwtXpoDrhVm6bwNZxdzmKaKXerSL4kKJck,74941.631772
2XzTjtUZaf5a1syi6H5gshTAatLqaSMpuYE7Q9VXmTE3,74735.867677
65iwEbSCvm6h2aMAk6XRzZgs5NNNbZzM1GpmL3W32d2k,74625.481072
7hz7HjB5hVRa6NUv6XoxmaRMCzhDiDD9uGGmXRF3TDS2,73519.633189
F4DdJJUBJaGfD4huyYX3VSSdZZP7p9erYR8hnvMN9fjW,70000.0
FidZFGH6udgG8K75edT9uEe3sYEkXMkFz8nPG7BkUtSz,68448.163501
BUerV6p8Syo2hjGQn5tPaaE7dRSFMGfYmtjoAYkriLd3,65009.437979
4LT1rWp5LjhHAjQDcVMnQUDZhjk4J1u67EBjs5kXxtBc,61461.298168
342yLwK9aU5AF1DjqCgTdH4jf3nogTZHn6j1nFC94Zbe,56232.073377
BAp4jY6AriGQP2hwiEzbNrcr5t7ah1CDGyHNAzznBq3j,52764.036596
5SfKUo6hJaaHFfcJAUHEvheXo6qfvjsaS2A3vxecnYLf,50937.021963
D9wgJZfs2fW1BQUvKBmtB3JsZdzf6uPeka8FU6Haprx2,50518.465373
3RoapatQKD1dpmRxCW25nNCmaWnu48NKBhQJjJcSSzZn,49432.957241
7giQBqYV6YTtkCaeXmdCvTxtSNEb3852u4XGP1BLFW5i,46729.579609
7zHfH2CdSvp9RGQhhwmrYMADyVw3SXRnPfYZcTJDAxWv,45416.017481
CzMTTihyJzb7WT3MiAB5wTjmfv3nW5foEjkHeqNLg2eC,44235.242449
FTCXHxoUMMfdHZ4xgk2izbZ38onYbyfAHuM7WDqhNW2G,43006.660073
EXuXEZY44sN3ou6VTcBkpzPw8r6zcBFJxmPHJh5ATGno,41144.808631
5Z7wUTB2x3miPtDzamF7EdxRCkUscczinBSotuy8yUfW,41086.40685
JDkjjzTKYVa7WekeAFNsEDWZC6jLQ75MiJxWLxhoGtD9,40761.416768
HpgdC9Eu8ynjLGFP787m9tu9Fag6qZadMf9ozfbseLsF,38592.10517
DA31LgcaCvUKWmd2w15GnnxJuRjEGN8QPc7Vz1NYBQfM,38034.310506
8khKpE8wNqrN2QeCA9uEAVTSLwDkLmsBMnV7MwhytVCG,31244.940938
C3F5kXxR3AN7yZPGd9mp8tHrbgdDv88zJHAKPL5yheGt,29896.392628
5ny9fF4b4AtuixVV6oeU76fi56jT5jnJ4thb4nspvrhi,27836.318853
B1ocqeYGGYK8GMEXzmwqm9cX5TswitkQ5WT8R3xJWPq4,27580.769797
7jxJejFnX5WPvABdD8USmVoAE5Q2BKa7MVfPNMC172QU,26823.563023
7XRF39uBWDs7Rqx4tjGRFbRRo1zrSxZBzL11nbCCGZsd,24681.6656
6RBBKmm1kKTLNmFCmBpJ4cpBQ6Xf6Ad3gyE4tmkDJ8wi,24597.948778
Eu3iHGa2yqhZK1DCG3DASTG58wPErjF82JpWK3c8QYR3,24461.806336
2zSejxzCb2VXH8bgvf4NhTj45SvN2QrUkrnKk1bkycF9,23483.537694
Ed6QnnFXEbHi4YYu4imv6nR6UigS1Q8vLLgYwJ4TE3NM,23332.506323
9d7aBj27TbZFtDayhcgXGDwkKStEN2cJunsGnkDNtBnW,22448.170335
YxBTDA1egX9Ngn7W4YivduH6vZ56P8ojHtg1qfaeHcq,20430.653051
GHhhRG8efySU3FTwNeyCqppaqvJ8opXbUmPUJsrKzaTR,20369.823116
8pLtrZvUp64eBn1ixjFWdftxPi8JThfK8YpRWpi9gbDZ,20083.882415
A8ZdAqwB7gs8KRBnSjFa8dYv6mFD3yGJZQm28oHGDQJS,20056.169832
GAG3Cd7YvpH33N9PSVbxdJVJAfwiRpCEg95bMtwArABd,18884.796877
3rk7u5fLDGCQCwjy6nmUTSRqhSBGNRdxFGybzaHH9GUh,18118.911561
39iLZghLFBrtZp8TR7FaqgjtyPZicQbKEGF6K8akAfRL,18059.535886
HVAcDinHtpAqhL4thFc3NN864nbz8cvpTEGztNhtgwLK,16479.17668
72jczfcMtFjuYq77kyUPGMQuJMxfaLeFR18HWQpn3eQQ,16209.261127
DDoAsBCRcvPHfWGZ21jXxwo2hGB1peQ2JKy4B5sPtS2S,15994.296987
B6ucDSaQjnbp7HeoheB444GihYL8UAhkw6PCTcGJYLBG,15794.934613
7zDgko8zqducexXt1ceVxCKU9HBknuUzKPMbHweFv1ky,14648.300812
3muYHbnD1Wz2Trem5ggnWaoM5SQnvnjTC45cJqE2CmSm,13238.560452
CWtZVqpr3ENJ47569MGvnp6i9UnSKhwgw9Ut1hLBqA8B,12462.397271
CFVvBZvD8JjTtMoJhVwgxfVRaNXtLYSgL6DLgKHF5F5j,12453.523803
HsSYZYHFgvcdsvkTPVAitUXyRKGAqG3vKzeLBumcjY3i,12393.10225
6axHNGTUCLiSMBVwPFnApXPtqNThZG7925ViHAD1VhC1,11730.498666
6ANEpcgv4yYYawyQonB2ZPEwQCcm1QhGYyb8NWH9yPPY,11564.438962
5JzDsE6YVzz7mnk17TmfFH7jtjvRiL294SUzBj6YzQmR,11453.523803
EoFpe8C88tRSaWSqnKrQSMe77jgnMFajKx6wKE1KpagK,11418.355438
7tMX3NmxXUybPqov2XJtgevm7NJj7vijj59nMCFxvGxc,11158.071799
JB4Wsb8Fho1fZjExwSCiPRPr8eLv293Ut7tLype3LLKT,10891.264403
8uTk13KqoVXFBwNYJDn6Li3VyzXZxjy26s6VJgHq6oPK,10745.953256
FKmAiBMUCWVZ9nUJxmCzepv3TvqMn2fmD8xPryRHPEWn,10414.470981
Gti6VLcejG618k1S9BXKuqF5PYDNSKkJwupUwwxB9T7R,10308.949497
5S7LKhAuDVr6ggH2hPAPjYF3cCQNjRKULkguF6RfTjvb,10000.0
ArXAExNfoKeQQHU8pMSbNdKqQz5AWpfAHiLdEeESb5BK,9831.161253
GQp9iE4LnWLGw35rzAwShrBDtzVGYDqPL6DL3nkWkmfs,9195.08875
21G8ytDX3xbmevqAqYKKbbsxpMRxXcFXVqY96Sv9vpsi,9057.953078
Bwc9gEM9yoaJLonsbabnumc2WT655ugv1tNMfvDrEKQP,9000.467331
3RcGGzkx68fdVmF3RL31MEXjgLBuAZVjxjj4ZkD3cUNw,8630.251628
A414cfp69YrMH1q39d2VfVPwfepEfqGYitCFaFHMYbUt,8011.87872
ETpbLnFAjhbP6FSXcrNt3EEMpoq1nmTUhcmC8SJY2exX,7918.612044
CZnhc65LnFHdvjsSCjHfcwNJEg78KmaA9M4CrBW1GiCE,7470.310242
Ao6E1tQcgLoG38EnXMq7SBbfm9NxdHB43hh3zaYdmyjM,7218.738438
4nsXP4SoXCkQnLKXZZdoGNQWRxgHz7TrjgQvDavQpgev,6911.320798
DLXX9UpomdBuFQWnV8xVeHagc56SEBWtB8WNgzvwfX4m,6083.631779
3PP9rAxSyKeJFk1R29UXgSsJ5krrXomEEVjg1PbACda8,5791.483227
GFQyiNZ53pf7aWaHe8w2ZEoCdbZiWXeEs5WeWk6GziKs,5780.214958
B8ErNeEZpJxhjhd1BUQieXpz4PrAmiewMS7Hknwruds1,5713.627159
7cFPiEp5xWuzvsjjZ6yLModsqXWJ6pSAVH4Jy1hH5i9e,5511.484585
EzkQaCvNyvpQAnxZ15nLMLrTf6xczjSaGGbv8ciQekJt,5508.265855
8sYS6bKcCzYFEbvAbyZZZzsbeheqGQdQzdXwdQMPxuuJ,5359.243101
DEAKAuxxr3ZtvucQR9anYqE9fKv2up54yPxETbWcTS15,5334.407203
GkpE2axxoKHeUP6wAXPTe8cKeBMCwF3xmsf4XpAnKXTd,5256.988303
GqSxWQBHKzDLqY3DrXtdfbdibhi2YYJaSstcTd7aJ4c2,5243.55236
AzQQJXqHfW3cxKrsqF1BAsZok9qmzSu6rM85dfvQXahL,5234.688403
8hwXEEdnCfA7eZLiEY1T8FyWerCaKuyEW3gUNkbeTNop,5200.527251
4gKMFR8PjXWdh67imR2DNvXqYb57Ao5SNyhLQLENbTmZ,5187.700781
7dc5ReyWQf1ZELLTB7xKYAttdLPdN8CPS36JWPt7D3Ac,5116.670206
9qUpvo7CFAambEmp6GcsEmDo3kwfbMRjyHKkdYwRVXLQ,4949.082521
4amWf39i5xGMDbZDa6gNNYLMpuVtDxeX8DeGBnsnPXrL,4940.653557
53RM1LohfMiKedM49N92EiiXDyLLCKXY4ThKZLyakEsQ,4871.163587
4L6PBCTTy4u1XDFz1pPri6PW9MN8o7wvNyeTBAnSs9Vt,4799.307628
9LXfY1LAwKtGYkCtYfjQ1XqC2xXtDLKEphQ56zTaeJTs,4719.297596
6tSz5R4m8LxzFJs9LwPtU4gDzDt86HVhffRpdQRCb73,4640.586798
F9EcjiS2zyKPv5HYMUihVzbvkci6Nak7KkTPQf9USV2w,4371.0
E5fKW3HxbgeCk6xECe1XRoaHaXudXEqv4XeEyknza2xs,4024.471316
2Rc3C69tfujC9prKEa6qQ44NmWVJbTwVETWoggB4agYG,3798.625088
2vcpALMUaVMttYLBnfWWkBngXZW2AhPdNAWUMAH4Hsrb,3767.689922
HAD4m77wr1d9fjrrv9gdnWhYCaMwpTttN357HJgkT7eT,3193.551721
9wVp2RfTiT46LE8hciK4DeESNunoEBfHpsAApd9mymxN,3055.864328
Bx5PrgKRWkAmYeSxs8Bt6j7UC9khXFi6cT7Agwhi4B36,2855.61066
